photo_id,local_path,evaluation_category
Xysv7yo5zZY,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Xysv7yo5zZY.jpg,flowers
yrocI57DI18,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\yrocI57DI18.jpg,flowers
qayNP9ccw9E,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\qayNP9ccw9E.jpg,flowers
k7TxFz4JEQk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\k7TxFz4JEQk.jpg,flowers
dpQqhZRyF7w,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\dpQqhZRyF7w.jpg,flowers
5GKdpmo0wI8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\5GKdpmo0wI8.jpg,flowers
1e6qyO3Zy9Y,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\1e6qyO3Zy9Y.jpg,flowers
ip1LRG9rljg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\ip1LRG9rljg.jpg,flowers
HdCjBjxYyWk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\HdCjBjxYyWk.jpg,flowers
PhOAIvz3fBA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\PhOAIvz3fBA.jpg,flowers
AA4QB4Q1v14,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\AA4QB4Q1v14.jpg,flowers
lfMh5cB030U,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\lfMh5cB030U.jpg,flowers
zETOmeqpWQs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\zETOmeqpWQs.jpg,flowers
WD-v2MnW59U,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\WD-v2MnW59U.jpg,flowers
mvU5TXxpwwQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\mvU5TXxpwwQ.jpg,flowers
9ZO4Rt39xxk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\9ZO4Rt39xxk.jpg,flowers
cmbbwn-2Ilw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\cmbbwn-2Ilw.jpg,flowers
pj3guz0kyUc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\pj3guz0kyUc.jpg,flowers
9YpzV6czaAI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\9YpzV6czaAI.jpg,flowers
nBDb1m-_nJA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\nBDb1m-_nJA.jpg,flowers
REMx8pcn5dI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\REMx8pcn5dI.jpg,flowers
US1kBah1F4s,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\US1kBah1F4s.jpg,flowers
DN_yjgCAShE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\DN_yjgCAShE.jpg,flowers
WDAjGgL8s6s,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\WDAjGgL8s6s.jpg,flowers
v8-cAH5cmTU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\v8-cAH5cmTU.jpg,flowers
ZPb0oRkyI0A,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\ZPb0oRkyI0A.jpg,flowers
vT01Ptkjw1s,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\vT01Ptkjw1s.jpg,flowers
iJGhIMWKz7w,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\iJGhIMWKz7w.jpg,flowers
WDA2VnXHV3w,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\WDA2VnXHV3w.jpg,flowers
mba39OxwVJk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\mba39OxwVJk.jpg,flowers
UHJCt2tyCPI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\UHJCt2tyCPI.jpg,flowers
7IGfv8Fr3X0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\7IGfv8Fr3X0.jpg,flowers
-esAIGzeMqU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\-esAIGzeMqU.jpg,flowers
4SbDro9ND5c,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\4SbDro9ND5c.jpg,flowers
qOKknZH3RHg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\qOKknZH3RHg.jpg,flowers
v08L_SdFKNI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\v08L_SdFKNI.jpg,flowers
JyBidC-_Sa8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\JyBidC-_Sa8.jpg,flowers
UiRRFlDSyXs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\UiRRFlDSyXs.jpg,flowers
4wIY3oykWMo,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\4wIY3oykWMo.jpg,flowers
aob1glDYLKw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\aob1glDYLKw.jpg,flowers
7fEknK2HgFY,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\7fEknK2HgFY.jpg,flowers
kk1D_oOmwfQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\kk1D_oOmwfQ.jpg,flowers
SzD33Xh8SIA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\SzD33Xh8SIA.jpg,flowers
w5tI4WACAKo,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\w5tI4WACAKo.jpg,flowers
DoZcHV5t9Bw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\DoZcHV5t9Bw.jpg,flowers
pS2U9AX5Usg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\pS2U9AX5Usg.jpg,flowers
mSyTJIOClFI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\mSyTJIOClFI.jpg,flowers
BcD1vwoiaVo,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\BcD1vwoiaVo.jpg,flowers
wYpgRt0qZkk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\wYpgRt0qZkk.jpg,flowers
C3pzgcA3Uk0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\C3pzgcA3Uk0.jpg,flowers
ezZXJoS03eQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\ezZXJoS03eQ.jpg,flowers
iOUxzLxE3m8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\iOUxzLxE3m8.jpg,flowers
F1cMxMqk0Vc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\F1cMxMqk0Vc.jpg,flowers
lhsEoR-mxKM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\lhsEoR-mxKM.jpg,flowers
udfF-LFWPbM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\udfF-LFWPbM.jpg,flowers
6lDhQ7fCtYc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\6lDhQ7fCtYc.jpg,flowers
TFNpV_iC19E,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\TFNpV_iC19E.jpg,flowers
7MNh1TqZ69o,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\7MNh1TqZ69o.jpg,flowers
S_AAp27zg_s,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\S_AAp27zg_s.jpg,flowers
6WZQkGI3V4s,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\6WZQkGI3V4s.jpg,cars
Ou_dF_T_GxY,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Ou_dF_T_GxY.jpg,cars
eYX4m0EcNEs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\eYX4m0EcNEs.jpg,cars
jiLIdo3tulg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\jiLIdo3tulg.jpg,cars
2UJNFZViRIk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\2UJNFZViRIk.jpg,cars
K0A34ok-1GU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\K0A34ok-1GU.jpg,cars
YBEyahCAcHU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\YBEyahCAcHU.jpg,cars
Pzou5WWtMVA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Pzou5WWtMVA.jpg,cars
2DADsNcfqqs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\2DADsNcfqqs.jpg,cars
bfwhP9xodvE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\bfwhP9xodvE.jpg,cars
X63vSIjsy-E,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\X63vSIjsy-E.jpg,cars
5UFn4Ly4jwQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\5UFn4Ly4jwQ.jpg,cars
grRT72ox7Q8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\grRT72ox7Q8.jpg,cars
ew6Mt77oSHI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\ew6Mt77oSHI.jpg,cars
qLnrOTpo5bA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\qLnrOTpo5bA.jpg,cars
_Qps0BHs4HU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\_Qps0BHs4HU.jpg,cars
YiEsYbi23RI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\YiEsYbi23RI.jpg,cars
qS46PROnAOQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\qS46PROnAOQ.jpg,cars
Gv7jYYGQVYw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Gv7jYYGQVYw.jpg,cars
afwi-D9xmt4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\afwi-D9xmt4.jpg,cars
DMjxUDZ5PSQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\DMjxUDZ5PSQ.jpg,cars
5-kO26OBmIU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\5-kO26OBmIU.jpg,cars
s48nn4NtlZ4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\s48nn4NtlZ4.jpg,cars
PkXHRgGSw4o,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\PkXHRgGSw4o.jpg,cars
TUpGrkNEcx0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\TUpGrkNEcx0.jpg,cars
0Ho51-iGey8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\0Ho51-iGey8.jpg,cars
apFLUM7woRE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\apFLUM7woRE.jpg,cars
EI4thy6TzEU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\EI4thy6TzEU.jpg,cars
VQY-D1Oxu5Q,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\VQY-D1Oxu5Q.jpg,cars
5JVfo96zGK8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\5JVfo96zGK8.jpg,cars
-vvVRRN0Ims,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\-vvVRRN0Ims.jpg,cars
29SqSdfvN_A,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\29SqSdfvN_A.jpg,cars
4Lh-4xE5_Js,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\4Lh-4xE5_Js.jpg,cars
Z_xEXzSZhgs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Z_xEXzSZhgs.jpg,cars
8_q9cHYKLhM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\8_q9cHYKLhM.jpg,cars
oXghXngfH2c,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\oXghXngfH2c.jpg,cars
UUdT7XIkwM4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\UUdT7XIkwM4.jpg,cars
tBTOdkeTn8s,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\tBTOdkeTn8s.jpg,cars
dt0A75WG_aE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\dt0A75WG_aE.jpg,cars
DSNjT7rOjX4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\DSNjT7rOjX4.jpg,cars
dMakhkE1poE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\dMakhkE1poE.jpg,cars
9NK-gKbHd1Q,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\9NK-gKbHd1Q.jpg,cars
1AfnsepVhJQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\1AfnsepVhJQ.jpg,cars
bgw5HDiGzt0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\bgw5HDiGzt0.jpg,cars
Lrh3mpcFKzE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Lrh3mpcFKzE.jpg,cars
8T4Iioq6d6c,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\8T4Iioq6d6c.jpg,cars
8b2X85y0b44,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\8b2X85y0b44.jpg,cars
LW-MAA9e840,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\LW-MAA9e840.jpg,cars
2WZy9Yf3kvs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\2WZy9Yf3kvs.jpg,cars
DI5eFSYszy0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\DI5eFSYszy0.jpg,cars
tghRzdAADXE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\tghRzdAADXE.jpg,cars
sx39cMWn6EM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\sx39cMWn6EM.jpg,cars
oBTC7jviUxs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\oBTC7jviUxs.jpg,cars
ONMpvKeYaeM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\ONMpvKeYaeM.jpg,cars
ozGhOrrzoR8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\ozGhOrrzoR8.jpg,cars
gW-MSuNgAAA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\gW-MSuNgAAA.jpg,cars
Y3gJZuWKyeg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Y3gJZuWKyeg.jpg,cars
KryRJB-FBUg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\KryRJB-FBUg.jpg,cars
BIJNpjSuY6U,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\BIJNpjSuY6U.jpg,cars
b9UD4E22YUc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\b9UD4E22YUc.jpg,cars
-2loC3xzDF8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\-2loC3xzDF8.jpg,cars
el8wSmniCjE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\el8wSmniCjE.jpg,cars
Jcy_G4W46uc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Jcy_G4W46uc.jpg,cars
igTWD8pF3tM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\igTWD8pF3tM.jpg,cars
CFeV1J8g1HA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\CFeV1J8g1HA.jpg,cars
79hJX_Wl6ac,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\79hJX_Wl6ac.jpg,cars
82JvJrB9deY,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\82JvJrB9deY.jpg,cars
9WW1IVK9vJo,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\9WW1IVK9vJo.jpg,cars
On2OKC3o5Nk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\On2OKC3o5Nk.jpg,cars
QsEO-fynmos,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\QsEO-fynmos.jpg,cars
A3sCRWbgNwc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\A3sCRWbgNwc.jpg,cars
cQPUosG9dQE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\cQPUosG9dQE.jpg,cars
tFEmy--9XV8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\tFEmy--9XV8.jpg,cars
YY-LeXGF-p4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\YY-LeXGF-p4.jpg,cars
PjSxVpS_FLI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\PjSxVpS_FLI.jpg,cars
uxMJ84tGb0Q,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\uxMJ84tGb0Q.jpg,cars
5-RnsIUj9Dg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\5-RnsIUj9Dg.jpg,cars
fKxJXt5ppAU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\fKxJXt5ppAU.jpg,cars
ocqT7E3QJlk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\ocqT7E3QJlk.jpg,cars
VZ_GDBK98FQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\VZ_GDBK98FQ.jpg,cars
38Sum_PMRtk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\38Sum_PMRtk.jpg,cars
LU-ekYZt5oQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\LU-ekYZt5oQ.jpg,cars
rZEl_Qb23yc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\rZEl_Qb23yc.jpg,cars
m0iTR9vvcyg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\m0iTR9vvcyg.jpg,cars
eh25BL-KTNU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\eh25BL-KTNU.jpg,cars
VaH2X8eHKVg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\VaH2X8eHKVg.jpg,cars
wjhhQ3ImyrU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\wjhhQ3ImyrU.jpg,cars
xSMkwnpLdgA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\xSMkwnpLdgA.jpg,cars
XUqKgdAsLhs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\XUqKgdAsLhs.jpg,cars
kZuLR2H-CCs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\kZuLR2H-CCs.jpg,cars
5yOefHJEaGw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\5yOefHJEaGw.jpg,cars
RFSIWpa5hcM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\RFSIWpa5hcM.jpg,cars
a8q3lk93pwE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\a8q3lk93pwE.jpg,cars
5IVa9hrd9x4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\5IVa9hrd9x4.jpg,cars
tcehx6j7vaM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\tcehx6j7vaM.jpg,cars
6Omj65__XW8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\6Omj65__XW8.jpg,cars
VpsoFlLWp-8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\VpsoFlLWp-8.jpg,cars
RIrYF6_HwOY,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\RIrYF6_HwOY.jpg,cars
m-TaB8a8Bwg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\m-TaB8a8Bwg.jpg,cars
y7KWvgT7__g,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\y7KWvgT7__g.jpg,cars
nDIZsRWrqQk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\nDIZsRWrqQk.jpg,cats
TFpbeI5Y58k,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\TFpbeI5Y58k.jpg,cats
2wY8WGUTUHk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\2wY8WGUTUHk.jpg,cats
-QGe504tURw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\-QGe504tURw.jpg,cats
WJ6fmN1D-h0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\WJ6fmN1D-h0.jpg,cats
GynPMVp2ki0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\GynPMVp2ki0.jpg,cats
f-E5jielqNM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\f-E5jielqNM.jpg,cats
KD8jKVdCFoQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\KD8jKVdCFoQ.jpg,cats
J40C1k6Fut0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\J40C1k6Fut0.jpg,cats
JiMenx-vBL8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\JiMenx-vBL8.jpg,cats
vSZLXMwUGBg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\vSZLXMwUGBg.jpg,cats
EmkYXk0qyMg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\EmkYXk0qyMg.jpg,cats
uM172wj3tMk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\uM172wj3tMk.jpg,cats
9oOngqsMlQc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\9oOngqsMlQc.jpg,cats
uYcEkcREK7E,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\uYcEkcREK7E.jpg,cats
NjSa_0q3Hkg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\NjSa_0q3Hkg.jpg,cats
BSQHIhekyaI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\BSQHIhekyaI.jpg,cats
Cwk4lprGKbk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Cwk4lprGKbk.jpg,cats
kv07HeayuCs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\kv07HeayuCs.jpg,cats
ZzxaWk4vKuk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\ZzxaWk4vKuk.jpg,cats
y9DcT_iMkI0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\y9DcT_iMkI0.jpg,cats
P1x3b24K_Pw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\P1x3b24K_Pw.jpg,cats
HYxf3bxJ_9U,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\HYxf3bxJ_9U.jpg,cats
